ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags
45769982,1236409.5,-,BMW,328 DIZEL,2013,Sedan,Yes,Diesel,2.0 Turbo,160000 km,4,Tiptronic,Rear,4-May,Left wheel,Grey,8
45689281,1678924,765,MERCEDES-BENZ,CLA 250,2015,Sedan,Yes,Petrol,2.0 Turbo,59000 km,4,Tiptronic,Front,4-May,Left wheel,White,12
45262917,937070,830,CHEVROLET,Equinox LT,2019,Jeep,No,Petrol,1.5,5124 km,4,Automatic,4x4,4-May,Left wheel,Black,10
45803303,530245.5,640,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2,162558 km,4,Automatic,Front,4-May,Left wheel,Black,4
45810803,885029,1325,NISSAN,Altima,2019,Sedan,Yes,Petrol,2.5,30296 km,4,Automatic,Front,4-May,Left wheel,Grey,12
45787737,157700,-,OPEL,Vectra,1994,Sedan,No,Petrol,1.6,270000 km,4,Manual,Front,4-May,Left wheel,Red,2
45227271,611710,779,TOYOTA,Camry,2013,Sedan,No,Hybrid,2.5,0 km,4,Tiptronic,Front,4-May,Left wheel,Black,6
45771643,741854,382,HYUNDAI,Sonata,2014,Sedan,Yes,Hybrid,2.4,11000 km,4,Tiptronic,Front,4-May,Left wheel,White,12
45770163,71587.5,584,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.8,107155 km,4,Automatic,Front,4-May,Left wheel,Black,12
45632249,546638,781,VOLKSWAGEN,Jetta,2012,Sedan,Yes,Petrol,2.5,83658 km,4,Tiptronic,Front,4-May,Left wheel,Black,12
45732760,652297,836,HYUNDAI,Sonata,2010,Sedan,Yes,Petrol,2,149608 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45529185,1366553.5,1327,TOYOTA,Camry,2018,Sedan,Yes,Petrol,2.5,19000 km,4,Tiptronic,Front,4-May,Left wheel,Black,11
45810305,912460.5,639,CHEVROLET,Malibu,2014,Sedan,Yes,Diesel,2,133923 km,4,Automatic,Front,4-May,Left wheel,Grey,4
45802932,1731380,891,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,114066 km,4,Automatic,Front,4-May,Left wheel,White,4
45730632,1002142,831,SSANGYONG,Actyon,2017,Jeep,Yes,Diesel,1.6,27067 km,4,Automatic,Front,4-May,Left wheel,White,4
45812672,351380.5,-,MERCEDES-BENZ,CLK 200,2000,Coupe,No,Petrol,2,267583 km,4,Manual,Rear,2-Mar,Left wheel,Silver,4
44587681,325360,-,VAZ,2121 (Niva),2008,Jeep,No,Petrol,1.7,38181 km,1,Manual,4x4,4-May,Left wheel,White,0
45646611,16268,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,232032 km,4,Automatic,Front,4-May,Left wheel,Silver,12
45785710,520576,781,VOLKSWAGEN,Jetta,2012,Sedan,Yes,Petrol,2.5,120000 km,4,Manual,Front,4-May,Left wheel,Grey,8
45797047,208247,-,FORD,Transit,2000,Microbus,No,Diesel,2.5,3538 km,6,Manual,Rear,4-May,Left wheel,Beige,0
45764998,325360,-,BMW,525,1998,Sedan,Yes,Petrol,2.5,220000 km,6,Manual,Rear,4-May,Left wheel,Silver,0
45789403,780905.5,585,TOYOTA,Prius,2013,Hatchback,Yes,Hybrid,1.8,121000 km,4,Tiptronic,Front,4-May,Left wheel,Grey,8
45730420,830000,1024,VOLKSWAGEN,Crafter,2010,Microbus,No,Diesel,2.5,215000 km,4,Manual,Rear,2-Mar,Left wheel,White,0
45779425,319550,944,OPEL,Astra,2008,Universal,No,Diesel,1.7,238075 km,4,Manual,Front,4-May,Left wheel,Silver,8
45725026,715833.5,586,HYUNDAI,Elantra limited,2012,Sedan,Yes,Petrol,1.8,87500 km,4,Tiptronic,Front,4-May,Left wheel,Grey,10
45295940,937070,749,KIA,Optima,2014,Sedan,Yes,Petrol,2.4,47000 km,4,Tiptronic,Front,4-May,Left wheel,Black,6
45814807,22783.5,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Petrol,3.5,52142 km,6,Automatic,4x4,4-May,Left wheel,Black,12
45811559,689771.5,-,SUBARU,Impreza G4,2012,Sedan,Yes,Petrol,2,0 km,4,Variator,4x4,4-May,Right-hand drive,Black,2
45732738,416494,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,268046 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45794578,754843.5,586,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,186000 km,4,Automatic,Front,4-May,Left wheel,Silver,10
45806818,29299,645,LEXUS,CT 200h,2011,Hatchback,Yes,Hybrid,1.8,122302 km,4,Automatic,Front,4-May,Left wheel,Black,12
45805864,429483.5,-,HONDA,FIT fit,2007,Hatchback,No,Petrol,1.3,180000 km,4,Variator,4x4,4-May,Right-hand drive,Purple,2
43790476,830000,1974,HONDA,FIT,2019,Hatchback,No,Petrol,1.3,3800 km,4,Automatic,4x4,4-May,Right-hand drive,Black,4
45804385,1207110.5,831,JEEP,Compass,2011,Jeep,Yes,Petrol,2.4,63570 km,4,Automatic,Front,4-May,Left wheel,White,4
45660708,11703,753,HYUNDAI,Sonata,2012,Sedan,Yes,Hybrid,2.4,226814 km,4,Automatic,Front,4-May,Left wheel,Black,0
45642769,19505,1493,LEXUS,RX 350,2016,Jeep,Yes,Petrol,3.5,118133 km,6,Automatic,4x4,4-May,Left wheel,White,12
45813480,32536,518,TOYOTA,RAV 4,2016,Jeep,No,Hybrid,2.5,136518 km,4,Automatic,4x4,4-May,Left wheel,Grey,0
45808471,22783.5,1190,AUDI,RS7,2014,Hatchback,Yes,Petrol,4,98446 km,8,Automatic,4x4,4-May,Left wheel,White,12
45803766,1127721,663,HYUNDAI,Tucson,2015,Jeep,Yes,Diesel,1.7,279276 km,4,Automatic,Front,4-May,Left wheel,Blue,4
45771476,2160448.5,1363,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,229334 km,8,Automatic,4x4,4-May,Left wheel,Black,0
45793095,312370.5,-,MAZDA,Demio,2007,Hatchback,No,Petrol,1.5,165000 km,4,Manual,Front,4-May,Right-hand drive,Black,0
45804579,866644.5,836,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2,171157 km,4,Automatic,Front,4-May,Left wheel,White,4
45810819,22783.5,1325,TOYOTA,Camry,2019,Sedan,Yes,Petrol,2.5,35541 km,4,Automatic,Front,4-May,Left wheel,Black,12
45801911,1049908.5,730,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,1.6,79845 km,4,Automatic,Front,4-May,Left wheel,White,4
45786789,976121.5,-,KIA,Sorento,2010,Jeep,Yes,Diesel,2.0 Turbo,178000 km,4,Automatic,Front,4-May,Left wheel,Silver,4
44907017,178450,-,MITSUBISHI,Colt,2006,Hatchback,No,Petrol,1.3,112000 km,4,Variator,Front,4-May,Right-hand drive,White,2
45730714,1820522,730,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,1.6,64841 km,4,Automatic,Front,4-May,Left wheel,Black,4
45816511,22783.5,586,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.8,197589 km,4,Automatic,Front,4-May,Left wheel,Black,12
45641390,10416.5,607,TOYOTA,Camry,2019,Sedan,Yes,Hybrid,2.5,39552 km,4,Automatic,Front,4-May,Left wheel,Black,12
45761422,598679,-,MERCEDES-BENZ,E 350,2005,Sedan,Yes,LPG,3.5,279000 km,6,Tiptronic,Rear,4-May,Left wheel,Golden,8
45652838,48804,751,HYUNDAI,Sonata,2013,Sedan,Yes,Hybrid,2.4,216208 km,4,Automatic,Front,4-May,Left wheel,Blue,0
45725020,781279,836,SSANGYONG,Actyon,2010,Jeep,Yes,Diesel,2,118133 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45633082,976121.5,-,CHEVROLET,Volt,2012,Hatchback,Yes,Plug-in Hybrid,1.4,237000 km,4,Automatic,Front,4-May,Left wheel,Grey,8
45793297,305855,364,CHEVROLET,Spark,2012,Sedan,Yes,Petrol,1,39876 km,4,Automatic,Front,4-May,Left wheel,White,4
45720629,1245,-,HONDA,FIT,2005,Hatchback,No,Petrol,1.3,0 km,4,Automatic,Front,4-May,Right-hand drive,Silver,4
45783372,221236.5,-,TOYOTA,RAV 4,1997,Jeep,No,Petrol,2,80000 km,4,Automatic,Front,2-Mar,Right-hand drive,White,8
45776502,325360,-,OPEL,Astra,1998,Goods wagon,No,CNG,1.8,240000 km,4,Manual,Front,4-May,Left wheel,Blue,4
45767755,10416.5,1750,TOYOTA,Highlander,2008,Jeep,Yes,Hybrid,3.3,318467 km,6,Automatic,4x4,4-May,Left wheel,Blue,12
45471442,559627.5,697,VOLKSWAGEN,Passat SE,2015,Sedan,Yes,Petrol,1.8,91103 km,4,Automatic,Front,4-May,Left wheel,Black,8
45756534,299339.5,-,LAND ROVER,Discovery,1997,Jeep,Yes,Diesel,2.5 Turbo,423232 km,6,Manual,4x4,4-May,Left wheel,Black,10
44063270,622500,1539,TOYOTA,Sienta,2018,Minivan,No,Petrol,1,0 km,3,Automatic,Front,4-May,Right-hand drive,White,4
45717260,559627.5,640,FORD,Focus,2013,Hatchback,No,Petrol,2,148000 km,4,Automatic,Front,4-May,Left wheel,Red,5
45803392,344906.5,642,HYUNDAI,Sonata,2012,Sedan,Yes,LPG,2,36545 km,4,Automatic,Front,4-May,Left wheel,White,4
45766626,1939212,1811,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,260771 km,8,Automatic,4x4,4-May,Left wheel,Black,0
45789892,351380.5,1345,SSANGYONG,REXTON,2008,Jeep,Yes,Diesel,2.5,64459 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45801913,780905.5,584,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.8 Turbo,53000 km,4,Tiptronic,Front,4-May,Left wheel,Silver,8
45800064,780905.5,751,HYUNDAI,Sonata,2013,Sedan,Yes,Hybrid,2.4,0 km,4,Automatic,Rear,4-May,Left wheel,Silver,8
45812780,19505,1327,TOYOTA,Camry,2018,Sedan,Yes,Petrol,2.5,44845 km,4,Automatic,Front,4-May,Left wheel,Brown,12
45763558,1457646,-,HYUNDAI,H1,2010,Microbus,Yes,Diesel,2.5 Turbo,63500 km,4,Automatic,Rear,4-May,Left wheel,Silver,5
45800848,624699.5,-,BMW,530,2004,Sedan,Yes,Petrol,3,200000 km,6,Tiptronic,Rear,4-May,Left wheel,White,0
45398127,2017315,-,MITSUBISHI,L 200,2015,Pickup,Yes,Diesel,2.5 Turbo,76000 km,4,Manual,4x4,4-May,Left wheel,Silver,4
45757331,35773,934,FORD,Fusion,2015,Sedan,Yes,Petrol,2.5,182302 km,4,Automatic,Front,4-May,Left wheel,Black,12
45784126,429483.5,502,TOYOTA,Prius C,2013,Hatchback,No,Hybrid,1.5,145000 km,4,Variator,Front,4-May,Left wheel,Sky blue,8
45770498,16600,-,VOLKSWAGEN,Golf,1997,Hatchback,No,CNG,1.6,9300 km,4,Manual,Front,4-May,Left wheel,White,2
45763117,494555.5,-,SCION,iA isti,2006,Hatchback,No,Petrol,1.5,118000 km,4,Automatic,Front,4-May,Left wheel,Silver,2
45731777,637730.5,1024,HYUNDAI,H1,2010,Minivan,Yes,Diesel,2.5,49140 km,4,Automatic,Front,4-May,Left wheel,Black,4
45768845,390432,585,HYUNDAI,Elantra,2013,Jeep,Yes,Petrol,1.8,207606 km,4,Automatic,Front,4-May,Left wheel,Grey,12
44882389,468535,585,HYUNDAI,Elantra GLS / LIMITED,2013,Sedan,No,Petrol,1.8,69000 km,4,Tiptronic,Front,4-May,Left wheel,Blue,12
45549645,351380.5,893,MAZDA,Mazda 3,2008,Hatchback,No,Diesel,1.6 Turbo,185000 km,4,Manual,Front,4-May,Left wheel,Blue,6
45792690,845977.5,1058,TOYOTA,Camry,2012,Sedan,Yes,Petrol,3.5,152679 km,6,Tiptronic,Front,4-May,Left wheel,Black,12
45755610,1431750,-,TOYOTA,Land Cruiser Prado,2006,Jeep,No,Petrol,2.7,210000 km,6,Automatic,4x4,4-May,Left wheel,Silver,10
45768635,976121.5,1058,TOYOTA,Highlander,2012,Jeep,Yes,Petrol,3.5,140966 km,6,Automatic,4x4,4-May,Left wheel,Black,12
45803351,383958,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,603446 km,4,Automatic,Front,4-May,Left wheel,Orange,4
45797529,793521.5,530,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.6,163000 km,4,Automatic,Front,4-May,Left wheel,White,4
45806906,377442.5,1680,BMW,320 320,2001,Coupe,No,Petrol,2,188000 km,6,Manual,Rear,2-Mar,Left wheel,Black,9
45786009,1301481.5,779,TOYOTA,Avalon limited,2013,Sedan,Yes,Hybrid,2.5,132000 km,4,Automatic,Front,4-May,Left wheel,Carnelian red,10
45815375,494555.5,-,LEXUS,RX 300,2002,Jeep,Yes,Petrol,3.0 Turbo,201000 km,6,Automatic,4x4,4-May,Left wheel,Silver,8
45795980,871998,-,KIA,Optima X,2012,Sedan,Yes,Petrol,2.0 Turbo,155000 km,12,Tiptronic,Front,4-May,Left wheel,Carnelian red,12
45801805,687696.5,687,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,51994 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45640738,676782,642,VOLKSWAGEN,Passat,2012,Sedan,Yes,Diesel,2.0 Turbo,134000 km,4,Tiptronic,Rear,4-May,Left wheel,White,12
45666047,559627.5,-,MERCEDES-BENZ,B 170,2007,Hatchback,Yes,Petrol,1.7,160000 km,4,Automatic,Front,4-May,Left wheel,White,12
45813342,273319,645,LEXUS,CT 200h,2011,Hatchback,Yes,Hybrid,1.8,122302 km,4,Automatic,Front,4-May,Left wheel,Black,0
44318819,442514.5,1266,HONDA,FIT,2014,Hatchback,No,Hybrid,1.5,106000 km,4,Variator,Front,4-May,Right-hand drive,White,0
45766659,585689.5,308,TOYOTA,Prius,2014,Jeep,Yes,Hybrid,1.8,339710 km,4,Automatic,Front,4-May,Left wheel,White,12
45816573,7802,891,HYUNDAI,Santa FE,2016,Jeep,Yes,Petrol,2,80486 km,4,Automatic,Front,4-May,Left wheel,Orange,12
45766649,78103,746,TOYOTA,Prius,2009,Sedan,Yes,Hybrid,1.5,142426 km,4,Automatic,Front,4-May,Left wheel,White,12
43701086,4565,-,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,208000 km,4,Tiptronic,Front,4-May,Left wheel,Black,12
45759529,61835,586,LEXUS,CT 200h,2012,Hatchback,Yes,Hybrid,1.8,174106 km,4,Automatic,Front,4-May,Left wheel,White,0
45654847,715833.5,-,KIA,Forte,2015,Sedan,No,Petrol,1.8,120000 km,4,Tiptronic,Front,4-May,Left wheel,Grey,6
45785545,195216,-,GAZ,3796,1984,Goods wagon,No,Petrol,5,100000 km,6,Manual,Rear,2-Mar,Left wheel,Brown,0
45813623,29299,753,HYUNDAI,Sonata,2012,Sedan,Yes,Hybrid,2.4,133162 km,4,Automatic,Front,4-May,Left wheel,Silver,12
43938774,1166150,781,CHEVROLET,Cruze,2018,Hatchback,Yes,Petrol,1.4,21000 km,4,Tiptronic,Front,4-May,Left wheel,White,10
45760635,689771.5,-,MERCEDES-BENZ,C 230,2007,Sedan,Yes,Petrol,2.5,262000 km,6,Automatic,Rear,4-May,Left wheel,Silver,6
45732938,370927,640,HYUNDAI,Sonata,2013,Sedan,Yes,LPG,2,106675 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45770145,35773,2455,LEXUS,GX 470,2008,Jeep,Yes,Petrol,4.7,263190 km,8,Automatic,4x4,4-May,Left wheel,White,0
45815061,32536,781,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,161530 km,4,Automatic,Front,4-May,Left wheel,Silver,12
45768600,4565,2225,LEXUS,GX 460,2017,Jeep,Yes,Petrol,4.6,0 km,8,Automatic,4x4,4-May,Left wheel,White,0
45370358,481566,-,DODGE,Caliber,2009,Jeep,No,LPG,2,134500 km,4,Variator,Front,4-May,Left wheel,Orange,8
45797224,715833.5,1141,HYUNDAI,Genesis,2012,Sedan,Yes,Petrol,3.8,94055 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45793713,403463,-,FORD,Transit Connect,2009,Goods wagon,No,Diesel,1.8 Turbo,230000 km,4,Manual,Front,2-Mar,Left wheel,Sky blue,2
45807484,377442.5,502,HONDA,FIT,2013,Hatchback,No,Petrol,1.5,41000 km,4,Automatic,Front,4-May,Left wheel,Blue,6
45805346,624699.5,-,MERCEDES-BENZ,E 500,2002,Sedan,Yes,Petrol,5,25500 km,8,Tiptronic,Rear,4-May,Left wheel,Silver,12
45464983,546638,1077,TOYOTA,CHR,2019,Jeep,Yes,Petrol,2,24302 km,4,Automatic,Front,4-May,Left wheel,Red,12
45805768,390432,642,FORD,Focus,2012,Sedan,Yes,Petrol,2,136000 km,4,Automatic,Front,4-May,Left wheel,Carnelian red,10
45787410,650761.5,2209,HONDA,Elysion,2011,Minivan,Yes,Petrol,2.4,157000 km,4,Automatic,Front,4-May,Right-hand drive,White,6
45807011,585689.5,-,BMW,X5,2000,Jeep,Yes,Petrol,4.4,180351 km,8,Tiptronic,4x4,4-May,Left wheel,Grey,8
45792095,585689.5,741,KIA,Cadenza,2012,Sedan,Yes,Petrol,2.4,40103 km,4,Automatic,Front,4-May,Left wheel,Black,4
45815294,16268,761,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,408997 km,4,Automatic,Front,4-May,Left wheel,White,12
45732615,2260007,891,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,49454 km,4,Automatic,Front,4-May,Left wheel,White,4
45744453,195216,-,MERCEDES-BENZ,Smart,1999,Sedan,No,Petrol,0.6 Turbo,142000 km,4,Tiptronic,Rear,2-Mar,Left wheel,Black,2
45733327,403463,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,574647 km,4,Automatic,Front,4-May,Left wheel,Orange,4
45792458,351380.5,765,FORD,Focus,2015,Sedan,No,Petrol,2,116923 km,4,Tiptronic,Front,4-May,Left wheel,White,8
45813169,514102,518,TOYOTA,Camry,2016,Sedan,Yes,Hybrid,2.5,67429 km,4,Automatic,Front,4-May,Left wheel,Black,0
45610598,780905.5,1017,HYUNDAI,Elantra,2017,Sedan,Yes,Petrol,2,105600 km,4,Tiptronic,Front,4-May,Left wheel,White,8
45792699,455504,-,MERCEDES-BENZ,C 320,2000,Sedan,No,CNG,3.2,260000 km,6,Automatic,Rear,4-May,Left wheel,Black,10
45770554,559627.5,502,TOYOTA,Prius C,2013,Hatchback,No,Hybrid,1.5,77000 km,4,Variator,Front,4-May,Left wheel,Red,0
45789774,481566,-,VOLKSWAGEN,Touran,2004,Minivan,No,Petrol,2,176000 km,4,Tiptronic,Front,4-May,Right-hand drive,Black,12
45782107,832946.5,1211,BMW,X5,2010,Jeep,Yes,Diesel,3.0 Turbo,141200 km,4,Tiptronic,4x4,4-May,Left wheel,White,12
45759856,1952243,1646,LEXUS,GX 470,2015,Jeep,Yes,Petrol,4.6,106918 km,8,Automatic,4x4,4-May,Left wheel,Black,0
45765654,19505,583,NISSAN,Juke,2011,Jeep,Yes,Petrol,1.6,0 km,4,Automatic,Front,4-May,Left wheel,Black,0
45808474,1574800.5,1575,AUDI,Q7,2018,Jeep,Yes,Petrol,3,49122 km,6,Automatic,4x4,4-May,Left wheel,Silver,12
45797050,1438929.5,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,117466 km,4,Automatic,Front,4-May,Left wheel,Grey,4
45798243,819044,730,HYUNDAI,Elantra,2016,Sedan,Yes,Diesel,1.6,37405 km,4,Automatic,Front,4-May,Left wheel,White,4
45768402,501071,1537,TOYOTA,Highlander,2009,Jeep,Yes,Hybrid,3.3,420550 km,6,Automatic,4x4,4-May,Left wheel,Blue,12
45793840,650761.5,521,CHEVROLET,Cruze,2011,Sedan,Yes,Petrol,1.4 Turbo,132000 km,4,Automatic,Front,4-May,Left wheel,Blue,8
45815484,39051.5,1399,LEXUS,RX 350,2010,Jeep,Yes,Petrol,3.5,148661 km,6,Automatic,4x4,4-May,Left wheel,Grey,12
45772002,68309,1399,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Petrol,3.5,205968 km,6,Automatic,4x4,4-May,Left wheel,White,12
45769195,195216,-,OPEL,Omega B,1998,Sedan,No,Petrol,2,213000 km,4,Manual,Rear,4-May,Left wheel,Black,4
45375077,741854,900,KIA,Optima,2015,Sedan,No,Petrol,2.4,66100 km,4,Tiptronic,Front,4-May,Left wheel,Black,12
45788620,325360,-,MITSUBISHI,Airtrek,2002,Universal,No,Petrol,2.0 Turbo,155000 km,4,Tiptronic,4x4,4-May,Right-hand drive,Red,2
45805311,728823,271,TOYOTA,Prius C,2014,Hatchback,No,Hybrid,1.5,66000 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45792937,687198.5,695,CHEVROLET,Cruze,2015,Sedan,Yes,Petrol,1.8,51678 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45733734,1991543.5,1017,HYUNDAI,Sonata,2017,Sedan,Yes,Petrol,2,65659 km,4,Automatic,Front,4-May,Left wheel,Black,4
45521491,357896,-,TOYOTA,Vitz,2006,Hatchback,No,Petrol,1.3,190000 km,4,Variator,Front,4-May,Right-hand drive,Purple,4
45803103,1883104,640,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2,43000 km,4,Automatic,Front,4-May,Left wheel,White,4
45801394,282200,-,OPEL,Corsa Corsa,2003,Hatchback,No,Petrol,1.2,234313 km,4,Manual,Front,4-May,Left wheel,Silver,4
45815295,16268,1024,TOYOTA,RAV 4,2010,Jeep,Yes,Petrol,2.5,136139 km,4,Automatic,Front,4-May,Left wheel,Red,12
45751885,169195.5,1277,HYUNDAI,Sonata,2018,Sedan,Yes,Petrol,2.4,67165 km,4,Automatic,Front,4-May,Left wheel,Blue,12
45769213,885029,753,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.4,113000 km,4,Tiptronic,Front,4-May,Left wheel,Silver,8
45798120,522277.5,687,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,128965 km,4,Automatic,Front,4-May,Left wheel,White,4
45768407,520576,1750,TOYOTA,Highlander,2008,Sedan,Yes,Hybrid,3.3,334414 km,6,Automatic,4x4,4-May,Left wheel,White,12
45765475,663751,-,FORD,Transit,2010,Goods wagon,No,Diesel,2.2 Turbo,190000 km,4,Manual,Front,4-May,Left wheel,Blue,4
45416333,598679,-,NISSAN,X-Trail,2006,Jeep,Yes,Petrol,2,98345 km,4,Automatic,4x4,4-May,Left wheel,White,4
45769788,3383868.5,1935,LEXUS,GX 460,2016,Jeep,Yes,Petrol,4.6,155976 km,8,Automatic,4x4,4-May,Left wheel,White,0
45456059,601750,761,TOYOTA,Prius,2010,Sedan,Yes,Hybrid,1.8,97000 km,4,Automatic,Front,4-May,Left wheel,Black,8
45801756,1366553.5,-,BMW,530,2011,Sedan,Yes,Petrol,3,112000 km,6,Tiptronic,Rear,4-May,Left wheel,Black,12
45809880,1737480.5,400,TOYOTA,Aqua,2018,Universal,Yes,Hybrid,1.5,35039 km,4,Automatic,Front,4-May,Left wheel,Blue,4
28548396,207500,-,OPEL,Vectra C,2004,Universal,No,Diesel,2.2 Turbo,312000 km,4,Automatic,Front,4-May,Left wheel,Black,4
45801418,647898,629,HYUNDAI,Accent,2015,Sedan,Yes,Diesel,1.6,97382 km,4,Automatic,Front,4-May,Left wheel,White,4
45624981,338391,919,BMW,X5,2012,Jeep,Yes,Diesel,3,103458 km,6,Automatic,4x4,4-May,Left wheel,White,0
45779829,767874.5,1202,HYUNDAI,Sonata,2017,Sedan,No,Petrol,2.4,0 km,4,Automatic,Front,4-May,Left wheel,Red,0
45804538,1799440,1317,JEEP,Wrangler,2009,Jeep,Yes,Diesel,2.8,195071 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45794024,1756985.5,891,MERCEDES-BENZ,E 220 cdi,2016,Sedan,Yes,Diesel,2.0 Turbo,127000 km,4,Automatic,Rear,4-May,Left wheel,Black,6
45815038,370927,777,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,53310 km,4,Automatic,Front,4-May,Left wheel,Black,12
45812771,39051.5,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,225510 km,4,Automatic,Front,4-May,Left wheel,White,12
45767459,29299,639,AUDI,A4,2014,Sedan,Yes,Petrol,2,162032 km,4,Automatic,Front,4-May,Left wheel,Black,0
45764978,29299,1399,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Diesel,3.5,205968 km,6,Automatic,4x4,4-May,Left wheel,White,12
45785564,1301481.5,-,MINI,Countryman s,2013,Jeep,No,Petrol,1.6 Turbo,88000 km,4,Tiptronic,4x4,4-May,Left wheel,Black,0
45730091,1074393.5,730,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,1.6,79420 km,4,Automatic,Front,4-May,Left wheel,Blue,4
45759214,1952243,1646,LEXUS,GX 470,2015,Jeep,Yes,Petrol,4.6,106918 km,8,Automatic,4x4,4-May,Left wheel,Black,0
45798439,871998,-,KIA,Optima,2015,Sedan,Yes,Petrol,2.4,60000 km,4,Tiptronic,Front,4-May,Left wheel,Grey,10
45797037,1607585.5,765,HYUNDAI,Genesis,2015,Coupe,Yes,Petrol,2,93000 km,4,Automatic,Front,4-May,Left wheel,White,4
45792910,383958,640,CHEVROLET,Cruze,2013,Sedan,Yes,Diesel,2,46721 km,4,Automatic,Front,4-May,Left wheel,White,4
45792417,585689.5,638,KIA,Optima,2014,Sedan,Yes,Petrol,2,65376 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45800886,1197358,-,BMW,328,2013,Sedan,Yes,Petrol,2.0 Turbo,145000 km,4,Tiptronic,Rear,4-May,Left wheel,Grey,8
45801389,91300,-,VOLKSWAGEN,Golf 4,2002,Hatchback,No,Petrol,1.8 Turbo,199000 km,4,Automatic,Front,4-May,Right-hand drive,Silver,0
45416277,637730.5,649,HONDA,FIT,2010,Hatchback,No,Petrol,1.5,110000 km,4,Automatic,Front,4-May,Left wheel,Grey,12
45634917,136659.5,155,VOLKSWAGEN,Jetta,2015,Sedan,Yes,Diesel,0.2,119394 km,4,Automatic,Front,4-May,Left wheel,Black,12
45776104,507586.5,503,TOYOTA,Prius C,2012,Hatchback,No,Hybrid,1.5,147698 km,4,Automatic,Front,4-May,Left wheel,White,8
45797568,584361.5,1024,HYUNDAI,H1,2010,Minivan,Yes,Diesel,2.5,124850 km,4,Automatic,Front,4-May,Left wheel,White,4
45454339,911049.5,595,FORD,Fusion,2015,Sedan,Yes,Petrol,1.5,102506 km,4,Automatic,Front,4-May,Left wheel,White,6
45725863,609469,836,SSANGYONG,Actyon,2010,Sedan,Yes,Diesel,2,120682 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45780591,624699.5,-,TOYOTA,Prius C,2012,Hatchback,No,Hybrid,1.5,95000 km,4,Automatic,Front,4-May,Left wheel,Silver,6
45802925,886315.5,836,HYUNDAI,Santa FE,2010,Jeep,Yes,Diesel,2,193488 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45797827,781279,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,108042 km,4,Automatic,Front,4-May,Left wheel,Grey,4
45463391,2134428,1018,MERCEDES-BENZ,GL 350,2011,Jeep,Yes,Diesel,3.0 Turbo,103000 km,6,Tiptronic,4x4,4-May,Left wheel,White,6
45777190,989111,-,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.6,60000 km,4,Tiptronic,Front,4-May,Left wheel,Black,6
